timestamp,adx_centered,atr_expansion,atr_pct,bb_position,ema21_50_ratio,ema9_21_ratio,ema9_dist,keltner_pos,log_return_1,log_return_20,log_return_5,macd_signal_dist,rsi_centered,session_cos,session_sin,stoch_centered,supertrend_dist,wick_body_ratio,label,barrier_distance
2026-04-17 14:00:00+00:00,0.5020115988888187,1.3310630542258364,0.0008191714068165925,0.6961710751435997,0.001092709713503848,0.0010443707388559525,-0.00010425194811079822,0.8821448398947845,-0.0009464988112150701,0.0025983540217797323,-0.0009464988112150701,0.2541123045365986,-0.040509628852523176,-0.8660254037844388,-0.4999999999999997,0.07077326742721539,0.8444783407227395,1.1251852843582844,-1,0.0011624949319022043
2026-04-17 14:15:00+00:00,0.505835809532754,1.1274685553899273,0.0008611156819727185,0.7483497635003127,0.001122908109899338,0.000989594130841819,0.00029515465653937023,0.9967938084426752,0.00047315987674794834,0.002481565703196791,-0.001420753761911956,0.17365042664379304,0.12109893718645992,-0.8314696123025455,-0.555570233019602,0.2660605490404997,1.3523070336004779,1.400066153585596,-1,0.0012225968497140067
2026-04-17 14:30:00+00:00,0.5141679971891366,1.0381523740587433,0.0009120549027245406,0.7074902161509414,0.001139138276440791,0.0009188324997913739,0.00014138042728774022,0.8871181230257388,-0.00011839494158092929,0.0027171585375806865,-0.0005917338760479412,0.09837124719649454,0.06915041685044358,-0.7933533402912352,-0.6087614290087207,0.2171867352182187,1.1471117490636755,1259446.144104004,-1,0.0012947661536080498
2026-04-17 14:45:00+00:00,0.4702710452931984,1.0384167845750394,0.0009805610096916956,0.54234350053236,0.0011003086954094723,0.0007474879222881609,-0.0006434274994235772,0.5352071542454957,-0.0009458489613255791,0.001771309576254899,-0.0017743193387213074,-0.021198821703392257,-0.2689475934654189,-0.7518398074789774,-0.6593458151000688,-0.17305507012700658,0.10292414559844258,1.2855389470237186,-1,0.001390702383858817
2026-04-17 15:00:00+00:00,0.4202117038607199,0.909503607029448,0.000989296209641732,0.49169344804000814,0.0010502435479531477,0.0005835027135683028,-0.0007038823913774503,0.4592958527144859,-0.00023645076219773925,0.0014169499950230735,-0.0017740335995712418,-0.11325023502533671,-0.33465634045121645,-0.7071067811865479,-0.7071067811865471,-0.27055312936056114,-3.413213478267399,279307.36541748047,-1,0.001402759552001953
2026-04-17 15:15:00+00:00,0.31726403141425097,0.8627125170987051,0.0010155156379768413,0.3434707545706487,0.0009600457879073644,0.00036351842484372293,-0.0012241062664143738,0.2171305575007534,-0.0008267056142962586,0.0007081531997610771,-0.0016542404026525467,-0.2205128654807008,-0.5222330770192517,-0.6593458151000691,-0.7518398074789773,-0.69349485378927,-3.256340053504553,1.3334741900295928,-1,0.0014387471335274833
2026-04-17 15:30:00+00:00,0.2291535310548929,0.841138165729888,0.0010411121600547887,0.29343249061967364,0.0008656447837985326,0.00017117020423394554,-0.0011682497180123728,0.18038179629407367,-0.0002360963449661174,0.0005900806316706434,-0.0023634966243666093,-0.2925343857592986,-0.5658989819511728,-0.6087614290087209,-0.7933533402912349,-0.8922903485945234,-3.060972696404538,2.3347534686821714,-1,0.001474663189479283
2026-04-17 15:45:00+00:00,0.14756237263414845,0.7449983844204209,0.0010157987090003181,0.2855224053682951,0.0007801045847017285,2.8144589572535727e-05,-0.0009348181946284643,0.202197253187484,0.0,0.0004720568547949845,-0.00224510168278576,-0.34018308501172445,-0.5658991598900562,-0.5555702330196022,-0.8314696123025452,-1.0,-2.751280266513096,4.003395905035175,-1,0.0014388084411621094
2026-04-17 16:00:00+00:00,0.10750470311625278,0.6332886366656277,0.0010075170340209483,0.2410806531117745,0.0006904106067097644,-0.00010214330623226867,-0.0009367966889308167,0.1559446889518622,-0.00023615209961390328,0.00011799593614676876,-0.001535404821073981,-0.3711778833433423,-0.620144742231252,-0.5000000000000004,-0.8660254037844385,-0.8506693079690646,-2.4098095479565975,2.4982801723297516,-1,0.0014267410550798689
2026-04-17 16:15:00+00:00,0.045361176659127124,0.7781696848936532,0.0008803252698387938,0.2601337843713958,0.0006157051282202185,-0.0001821892053729977,-0.000655161149449367,0.18271852910653671,0.00011808302078379306,0.00011808302078379306,-0.0011808710380926347,-0.41957373977202556,-0.5027777603370915,-0.44228869021900136,-0.8968727415326883,-0.800835571462024,-2.623531707543869,3.999971296671327,-1,0.0012467724936349052
