timestamp,open,high,low,close,volume
2026-04-16 23:00:00+00:00,1.3531560897827148,1.3531689643859863,1.3529584407806396,1.3531341552734375,0
2026-04-16 23:15:00+00:00,1.353108525276184,1.3532733917236328,1.353108525276184,1.3531599044799805,0
2026-04-16 23:30:00+00:00,1.3531599044799805,1.3531599044799805,1.3528997898101807,1.3528997898101807,0
2026-04-16 23:45:00+00:00,1.3528870344161987,1.3528870344161987,1.3525521755218506,1.3525997400283813,0
2026-04-17 00:00:00+00:00,1.352489948272705,1.352489948272705,1.3519487380981445,1.3520309925079346,0
2026-04-17 00:15:00+00:00,1.3520694971084595,1.3524588346481323,1.3519651889801025,1.3523162603378296,0
2026-04-17 00:30:00+00:00,1.3523821830749512,1.3525851964950562,1.3523619174957275,1.3525137901306152,0
2026-04-17 00:45:00+00:00,1.35252845287323,1.3526272773742676,1.352073073387146,1.352073073387146,0
2026-04-17 01:00:00+00:00,1.352089524269104,1.3521662950515747,1.3515887260437012,1.3517404794692993,0
2026-04-17 01:15:00+00:00,1.3517440557479858,1.3518610000610352,1.3515321016311646,1.351554036140442,0
2026-04-17 01:30:00+00:00,1.3516654968261719,1.3517825603485107,1.3515961170196533,1.3516746759414673,0
2026-04-17 01:45:00+00:00,1.351813554763794,1.3519834280014038,1.351660132408142,1.3517184257507324,0
2026-04-17 02:00:00+00:00,1.3516874313354492,1.3517440557479858,1.3512418270111084,1.351449966430664,0
2026-04-17 02:15:00+00:00,1.351603388786316,1.3517934083938599,1.3515796661376953,1.3516765832901,0
2026-04-17 02:30:00+00:00,1.3516545295715332,1.351873755455017,1.3516545295715332,1.3517733812332153,0
2026-04-17 02:45:00+00:00,1.3517879247665405,1.351994514465332,1.3517879247665405,1.351994514465332,0
2026-04-17 03:00:00+00:00,1.3519724607467651,1.3520913124084473,1.351892113685608,1.3519287109375,0
2026-04-17 03:15:00+00:00,1.351912260055542,1.351912260055542,1.3515979051589966,1.351603388786316,0
2026-04-17 03:30:00+00:00,1.3516308069229126,1.3520658016204834,1.3516308069229126,1.3520658016204834,0
2026-04-17 03:45:00+00:00,1.35201096534729,1.3526619672775269,1.35201096534729,1.352590560913086,0
2026-04-17 04:00:00+00:00,1.3525339365005493,1.352590560913086,1.3524296283721924,1.3525558710098267,0
2026-04-17 04:15:00+00:00,1.3526016473770142,1.3526016473770142,1.352159023284912,1.3524991273880005,0
2026-04-17 04:30:00+00:00,1.352387547492981,1.3525137901306152,1.3522175550460815,1.3524223566055298,0
2026-04-17 04:45:00+00:00,1.352462649345398,1.352462649345398,1.352237582206726,1.3522943258285522,0
2026-04-17 05:00:00+00:00,1.3522083759307861,1.3522083759307861,1.3519395589828491,1.3521114587783813,0
2026-04-17 05:15:00+00:00,1.3521169424057007,1.3521919250488281,1.3520328998565674,1.3521188497543335,0
2026-04-17 05:30:00+00:00,1.3521772623062134,1.3521772623062134,1.3517038822174072,1.3519524335861206,0
2026-04-17 05:45:00+00:00,1.3518482446670532,1.3521242141723633,1.3518482446670532,1.3520309925079346,0
2026-04-17 06:00:00+00:00,1.3516654968261719,1.3518664836883545,1.3510208129882812,1.3510628938674927,0
2026-04-17 06:15:00+00:00,1.3509076833724976,1.3512837886810303,1.350716233253479,1.3508511781692505,0
2026-04-17 06:30:00+00:00,1.3508037328720093,1.3510464429855347,1.3506231307983398,1.3506413698196411,0
2026-04-17 06:45:00+00:00,1.3507343530654907,1.3510099649429321,1.35056471824646,1.3506284952163696,0
2026-04-17 07:00:00+00:00,1.3507014513015747,1.3514792919158936,1.3507014513015747,1.3514792919158936,0
2026-04-17 07:15:00+00:00,1.3514060974121094,1.3516618013381958,1.3511687517166138,1.3516618013381958,0
2026-04-17 07:30:00+00:00,1.351607084274292,1.351974368095398,1.351607084274292,1.3519378900527954,0
2026-04-17 07:45:00+00:00,1.3520658016204834,1.352479100227356,1.3518664836883545,1.3524314165115356,0
2026-04-17 08:00:00+00:00,1.3524699211120605,1.352544903755188,1.3520036935806274,1.3521625995635986,0
2026-04-17 08:15:00+00:00,1.3521132469177246,1.3523309230804443,1.3517825603485107,1.3523309230804443,0
2026-04-17 08:30:00+00:00,1.352270483970642,1.3529126644134521,1.3522577285766602,1.3529126644134521,0
2026-04-17 08:45:00+00:00,1.3530884981155396,1.353271484375,1.3527644872665405,1.3531560897827148,0
2026-04-17 09:00:00+00:00,1.3531360626220703,1.353533387184143,1.353018879890442,1.3531287908554077,0
2026-04-17 09:15:00+00:00,1.3530939817428589,1.3539237976074219,1.353022575378418,1.3538779020309448,0
2026-04-17 09:30:00+00:00,1.3538504838943481,1.3538615703582764,1.3531543016433716,1.353275179862976,0
2026-04-17 09:45:00+00:00,1.353271484375,1.353330135345459,1.3527517318725586,1.3531763553619385,0
2026-04-17 10:00:00+00:00,1.353075623512268,1.353385090827942,1.3530408143997192,1.35324227809906,0
2026-04-17 10:15:00+00:00,1.3534584045410156,1.3535720109939575,1.3532861471176147,1.3534601926803589,0
2026-04-17 10:30:00+00:00,1.3534271717071533,1.3534271717071533,1.3526875972747803,1.3526875972747803,0
2026-04-17 10:45:00+00:00,1.3525595664978027,1.352735161781311,1.3521498441696167,1.3522741794586182,0
2026-04-17 11:00:00+00:00,1.352321743965149,1.3524972200393677,1.3519651889801025,1.3523838520050049,0
2026-04-17 11:15:00+00:00,1.3523619174957275,1.3529804944992065,1.3523619174957275,1.352868676185608,0
2026-04-17 11:30:00+00:00,1.3528285026550293,1.3531763553619385,1.3527095317840576,1.3531763553619385,0
2026-04-17 11:45:00+00:00,1.353275179862976,1.3534858226776123,1.3528376817703247,1.352984070777893,0
2026-04-17 12:00:00+00:00,1.3530298471450806,1.353581190109253,1.3529419898986816,1.3533741235733032,0
2026-04-17 12:15:00+00:00,1.353516936302185,1.354374885559082,1.3531616926193237,1.3540136814117432,0
2026-04-17 12:30:00+00:00,1.3542134761810303,1.3552889823913574,1.3542134761810303,1.3543859720230103,0
2026-04-17 12:45:00+00:00,1.3543694019317627,1.3583652973175049,1.3543694019317627,1.35820472240448,0
2026-04-17 13:00:00+00:00,1.3582804203033447,1.3598837852478027,1.3579115867614746,1.359052062034607,0
2026-04-17 13:15:00+00:00,1.3590834140777588,1.3590834140777588,1.357268214225769,1.3576940298080444,0
2026-04-17 13:30:00+00:00,1.3574174642562866,1.357988953590393,1.357303261756897,1.357303261756897,0
2026-04-17 13:45:00+00:00,1.3573088645935059,1.3577972650527954,1.3562871217727661,1.3575557470321655,0
2026-04-17 14:00:00+00:00,1.3574119806289673,1.3577990531921387,1.357122778892517,1.3572332859039307,0
2026-04-17 14:15:00+00:00,1.3574138879776,1.3588248491287231,1.3574138879776,1.358575701713562,0
2026-04-17 14:30:00+00:00,1.3583173751831055,1.3587085008621216,1.3571264743804932,1.3580904006958008,0
2026-04-17 14:45:00+00:00,1.3579630851745605,1.3580111265182495,1.3569974899291992,1.3571559190750122,0
2026-04-17 15:00:00+00:00,1.35694420337677,1.35694420337677,1.356231927871704,1.3562448024749756,0
2026-04-17 15:15:00+00:00,1.356202483177185,1.3566625118255615,1.3550595045089722,1.3554507493972778,0
2026-04-17 15:30:00+00:00,1.355621576309204,1.3563625812530518,1.3552155494689941,1.3552155494689941,0
2026-04-17 15:45:00+00:00,1.3554562330245972,1.355926752090454,1.355393648147583,1.355393648147583,0
2026-04-17 16:00:00+00:00,1.3554304838180542,1.3554322719573975,1.354668378829956,1.3549548387527466,0
2026-04-17 16:15:00+00:00,1.355241298675537,1.3556545972824097,1.355026364326477,1.355026364326477,0
2026-04-17 16:30:00+00:00,1.354964017868042,1.3554322719573975,1.354964017868042,1.3554322719573975,0
2026-04-17 16:45:00+00:00,1.355474591255188,1.355893611907959,1.3553330898284912,1.3553330898284912,0
2026-04-17 17:00:00+00:00,1.3553367853164673,1.3553367853164673,1.3542373180389404,1.3544739484786987,0
2026-04-17 17:15:00+00:00,1.3547344207763672,1.3549621105194092,1.3543307781219482,1.3543307781219482,0
2026-04-17 17:30:00+00:00,1.3544390201568604,1.3546611070632935,1.3544151782989502,1.354455590248108,0
2026-04-17 17:45:00+00:00,1.3543694019317627,1.355322003364563,1.3543694019317627,1.3550888299942017,0
2026-04-17 18:00:00+00:00,1.3552430868148804,1.3552430868148804,1.3546005487442017,1.3546005487442017,0
2026-04-17 18:15:00+00:00,1.3546464443206787,1.3552889823913574,1.3546353578567505,1.3549474477767944,0
2026-04-17 18:30:00+00:00,1.3548427820205688,1.3550556898117065,1.3542556762695312,1.3542556762695312,0
2026-04-17 18:45:00+00:00,1.3544317483901978,1.3544628620147705,1.3533246517181396,1.353562831878662,0
2026-04-17 19:00:00+00:00,1.353533387184143,1.3539128303527832,1.3534547090530396,1.3537020683288574,0
2026-04-17 19:15:00+00:00,1.3538615703582764,1.3538615703582764,1.352989673614502,1.352989673614502,0
2026-04-17 19:30:00+00:00,1.3530298471450806,1.3530298471450806,1.3523327112197876,1.3524478673934937,0
2026-04-17 19:45:00+00:00,1.3524296283721924,1.352457046508789,1.3517203330993652,1.3517203330993652,0
2026-04-17 20:00:00+00:00,1.3518701791763306,1.3521698713302612,1.3516855239868164,1.3521698713302612,0
2026-04-17 20:15:00+00:00,1.3521863222122192,1.3522357940673828,1.3514974117279053,1.3514974117279053,0
2026-04-17 20:30:00+00:00,1.351384162902832,1.3520859479904175,1.351384162902832,1.3520859479904175,0
2026-04-17 20:45:00+00:00,1.3520090579986572,1.3521901369094849,1.351577877998352,1.351941466331482,0
2026-04-17 21:00:00+00:00,1.3516654968261719,1.3516654968261719,1.351586937904358,1.351586937904358,0
2026-04-17 21:15:00+00:00,1.351586937904358,1.351586937904358,1.351586937904358,1.351586937904358,0
2026-04-19 23:00:00+00:00,1.348779559135437,1.3490980863571167,1.348779559135437,1.3490779399871826,0
2026-04-19 23:15:00+00:00,1.3490725755691528,1.3490725755691528,1.3486249446868896,1.3486595153808594,0
2026-04-19 23:30:00+00:00,1.3486868143081665,1.3489196300506592,1.3481740951538086,1.3481940031051636,0
2026-04-19 23:45:00+00:00,1.348114013671875,1.3483085632324219,1.3478995561599731,1.3481757640838623,0
